filename,width,height,class,xmin,ymin,xmax,ymax
20210505_173347_frame_5850.jpg,1280,720,motorcycle,610,347,670,420
20210505_173347_frame_5850.jpg,1280,720,person,622,323,660,374
20210505_173347_frame_5850.jpg,1280,720,motorcycle,852,332,899,407
20210505_173347_frame_5850.jpg,1280,720,car,1073,223,1280,397
20210505_173347_frame_60.jpg,1280,720,car,768,320,813,363
20210505_173347_frame_60.jpg,1280,720,car,677,315,758,402
20210505_173347_frame_60.jpg,1280,720,motorcycle,596,357,656,501
20210505_173347_frame_60.jpg,1280,720,motorcycle,643,333,683,433
20210505_173347_frame_610.jpg,1280,720,motorcycle,1038,370,1234,580
20210505_173347_frame_610.jpg,1280,720,motorcycle,688,316,757,414
20210505_173347_frame_610.jpg,1280,720,motorcycle,937,343,996,441
20210505_173347_frame_610.jpg,1280,720,car,772,330,817,374
20210505_173347_frame_610.jpg,1280,720,person,1076,267,1175,523
20210505_173347_frame_610.jpg,1280,720,car,835,316,900,377
20210505_173347_frame_610.jpg,1280,720,car,486,305,634,437
20210505_173347_frame_610.jpg,1280,720,motorcycle,420,356,489,473
20210505_173347_frame_610.jpg,1280,720,person,312,336,357,481
20210505_173347_frame_610.jpg,1280,720,motorcycle,284,389,411,480
20210505_173347_frame_6100.jpg,1280,720,motorcycle,473,349,521,403
20210505_173347_frame_6170.jpg,1280,720,motorcycle,886,325,940,419
20210505_173347_frame_6170.jpg,1280,720,motorcycle,984,338,1054,447
20210505_173347_frame_6180.jpg,1280,720,motorcycle,942,350,1013,448
20210505_173347_frame_6180.jpg,1280,720,motorcycle,1120,337,1272,521
20210505_173347_frame_6180.jpg,1280,720,person,1138,277,1208,491
20210505_173347_frame_650.jpg,1280,720,car,750,322,842,392
20210505_173347_frame_650.jpg,1280,720,car,209,272,533,512
20210505_173347_frame_650.jpg,1280,720,car,809,310,889,372
20210505_173347_frame_650.jpg,1280,720,car,709,323,742,357
20210505_173347_frame_650.jpg,1280,720,motorcycle,0,383,175,653
20210505_173347_frame_650.jpg,1280,720,car,533,325,590,375
20210505_173347_frame_650.jpg,1280,720,motorcycle,628,322,685,405
20210505_173347_frame_650.jpg,1280,720,person,110,315,192,491
20210505_173347_frame_6500.jpg,1280,720,motorcycle,564,338,639,467
20210505_173347_frame_730.jpg,1280,720,car,856,308,998,419
20210505_173347_frame_730.jpg,1280,720,car,485,316,600,426
20210505_173347_frame_730.jpg,1280,720,car,1008,307,1220,415
20210505_173347_frame_730.jpg,1280,720,motorcycle,676,321,745,407
20210505_173347_frame_7300.jpg,1280,720,car,824,277,1015,454
20210505_173347_frame_7300.jpg,1280,720,person,701,304,755,427
20210505_173347_frame_7300.jpg,1280,720,motorcycle,701,331,776,446
20210505_173347_frame_7300.jpg,1280,720,motorcycle,256,381,469,519
20210505_173347_frame_7300.jpg,1280,720,person,333,338,388,521
20210505_173347_frame_7300.jpg,1280,720,person,276,325,328,515
20210505_173347_frame_7310.jpg,1280,720,car,846,279,1071,483
20210505_173347_frame_7310.jpg,1280,720,person,729,302,788,425
20210505_173347_frame_7310.jpg,1280,720,person,246,335,370,532
20210505_173347_frame_7310.jpg,1280,720,motorcycle,232,382,454,549
20210505_173347_frame_7310.jpg,1280,720,motorcycle,711,341,800,439
20210505_173347_frame_7320.jpg,1280,720,car,854,260,1160,498
20210505_173347_frame_7320.jpg,1280,720,person,220,349,362,532
20210505_173347_frame_7320.jpg,1280,720,motorcycle,749,292,819,420
20210505_173347_frame_7320.jpg,1280,720,motorcycle,175,404,442,553
20210505_173347_frame_7330.jpg,1280,720,car,885,252,1280,521
20210505_173347_frame_7330.jpg,1280,720,person,789,267,862,397
20210505_173347_frame_7330.jpg,1280,720,person,171,335,309,538
20210505_173347_frame_7330.jpg,1280,720,motorcycle,125,385,403,570
20210505_173347_frame_7330.jpg,1280,720,other vehicles,125,385,403,570
20210505_173347_frame_7330.jpg,1280,720,person,149,336,209,547
20210505_173347_frame_7330.jpg,1280,720,motorcycle,792,319,873,408
20210505_173347_frame_7340.jpg,1280,720,person,137,342,274,588
20210505_173347_frame_7340.jpg,1280,720,car,907,237,1280,572
20210505_173347_frame_7340.jpg,1280,720,person,65,323,174,550
20210505_173347_frame_7340.jpg,1280,720,person,839,267,887,378
20210505_173347_frame_7340.jpg,1280,720,motorcycle,841,303,919,397
20210505_173347_frame_7340.jpg,1280,720,motorcycle,64,400,366,604
20210505_173347_frame_7350.jpg,1280,720,person,26,343,209,621
20210505_173347_frame_7350.jpg,1280,720,car,933,215,1280,652
20210505_173347_frame_7350.jpg,1280,720,motorcycle,0,418,309,635
20210505_173347_frame_7350.jpg,1280,720,person,902,253,939,354
20210505_173347_frame_7360.jpg,1280,720,car,970,190,1280,628
20210505_173347_frame_7360.jpg,1280,720,motorcycle,0,428,223,646
20210505_173347_frame_7420.jpg,1280,720,motorcycle,1064,314,1255,423
20210505_173347_frame_7420.jpg,1280,720,motorcycle,507,347,629,424
20210505_173347_frame_7420.jpg,1280,720,motorcycle,336,342,427,415
20210505_173347_frame_7420.jpg,1280,720,motorcycle,102,356,157,416
20210505_173347_frame_7420.jpg,1280,720,person,1088,269,1118,378
20210505_173347_frame_7420.jpg,1280,720,person,1119,289,1180,397
20210505_173347_frame_7420.jpg,1280,720,person,536,299,580,400
20210505_173347_frame_7420.jpg,1280,720,person,342,319,389,393
20210505_173347_frame_760.jpg,1280,720,car,381,295,565,457
20210505_173347_frame_760.jpg,1280,720,motorcycle,1021,306,1071,444
20210505_173347_frame_760.jpg,1280,720,motorcycle,885,340,929,401
20210505_173347_frame_770.jpg,1280,720,car,313,293,524,477
20210505_173347_frame_770.jpg,1280,720,motorcycle,1146,350,1280,520
20210505_173347_frame_770.jpg,1280,720,motorcycle,920,344,976,423
20210505_173347_frame_770.jpg,1280,720,motorcycle,881,331,934,390
20210505_173347_frame_790.jpg,1280,720,car,0,253,413,610
20210505_173347_frame_790.jpg,1280,720,person,1221,288,1280,516
20210505_173347_frame_790.jpg,1280,720,person,1180,293,1230,484
20210505_173347_frame_790.jpg,1280,720,motorcycle,999,338,1067,437
20210505_173347_frame_790.jpg,1280,720,motorcycle,870,338,903,390
20210505_173347_frame_790.jpg,1280,720,motorcycle,800,332,826,375
20210505_173347_frame_790.jpg,1280,720,motorcycle,685,325,730,388
20210505_173347_frame_790.jpg,1280,720,motorcycle,833,331,850,361
20210505_173347_frame_790.jpg,1280,720,motorcycle,784,336,803,360
20210505_173347_frame_790.jpg,1280,720,motorcycle,752,331,766,357
20210505_173347_frame_790.jpg,1280,720,motorcycle,774,327,791,361
20210505_173347_frame_8460.jpg,1280,720,car,769,305,877,392
20210505_173347_frame_8460.jpg,1280,720,car,890,292,1090,429
20210505_173347_frame_8460.jpg,1280,720,motorcycle,533,353,633,531
20210505_173347_frame_8460.jpg,1280,720,person,510,302,644,480
20210505_173347_frame_8470.jpg,1280,720,car,983,268,1280,490
20210505_173347_frame_8470.jpg,1280,720,motorcycle,546,379,655,524
20210505_173347_frame_8470.jpg,1280,720,car,797,288,948,408
20210505_173347_frame_8470.jpg,1280,720,person,547,305,642,512
20210505_173347_frame_8480.jpg,1280,720,car,817,280,1055,454
20210505_173347_frame_8480.jpg,1280,720,person,539,300,641,524
20210505_173347_frame_8480.jpg,1280,720,motorcycle,574,351,666,542
20210505_173347_frame_8490.jpg,1280,720,car,868,242,1280,529
20210505_173347_frame_8490.jpg,1280,720,person,563,297,664,522
20210505_173347_frame_8490.jpg,1280,720,motorcycle,577,379,677,536
20210505_173347_frame_9390.jpg,1280,720,car,780,252,950,388
20210505_173347_frame_9390.jpg,1280,720,person,1130,286,1166,398
20210505_173347_frame_940.jpg,1280,720,car,497,302,627,433
20210505_173347_frame_9400.jpg,1280,720,car,807,182,1072,416
20210505_173347_frame_9410.jpg,1280,720,car,840,55,1280,511
20210505_173347_frame_990.jpg,1280,720,car,1,274,434,643
20210505_173347_frame_990.jpg,1280,720,motorcycle,759,339,810,414
20210505_173347_frame_9920.jpg,1280,720,motorcycle,851,329,902,394
VID_20210429_120705_frame_0.jpg,1920,1080,motorcycle,1460,301,1908,1070
VID_20210429_120705_frame_0.jpg,1920,1080,person,1564,105,1910,785
VID_20210429_120705_frame_10.jpg,1920,1080,motorcycle,1257,369,1530,781
VID_20210429_120705_frame_10.jpg,1920,1080,person,1309,214,1515,628
VID_20210429_120705_frame_100.jpg,1920,1080,motorcycle,1030,348,1070,427
VID_20210429_120705_frame_1000.jpg,1920,1080,motorcycle,736,356,816,465
VID_20210429_120705_frame_1000.jpg,1920,1080,motorcycle,967,320,1066,470
VID_20210429_120705_frame_1000.jpg,1920,1080,person,762,255,823,419
VID_20210429_120705_frame_1000.jpg,1920,1080,person,978,240,1061,396
VID_20210429_120705_frame_1010.jpg,1920,1080,motorcycle,736,360,815,481
VID_20210429_120705_frame_1010.jpg,1920,1080,motorcycle,964,320,1062,469
VID_20210429_120705_frame_1010.jpg,1920,1080,person,979,242,1057,406
VID_20210429_120705_frame_1010.jpg,1920,1080,person,743,256,814,405
VID_20210429_120705_frame_1020.jpg,1920,1080,person,968,231,1043,408
VID_20210429_120705_frame_1020.jpg,1920,1080,motorcycle,963,324,1062,469
VID_20210429_120705_frame_1020.jpg,1920,1080,motorcycle,700,317,800,497
VID_20210429_120705_frame_1020.jpg,1920,1080,person,719,236,800,443
VID_20210429_120705_frame_1060.jpg,1920,1080,person,490,215,637,488
VID_20210429_120705_frame_1060.jpg,1920,1080,person,816,236,894,413
VID_20210429_120705_frame_1070.jpg,1920,1080,person,434,207,563,458
VID_20210429_120705_frame_1070.jpg,1920,1080,person,782,231,857,392
VID_20210429_120705_frame_120.jpg,1920,1080,person,1391,232,1582,579
VID_20210429_120705_frame_120.jpg,1920,1080,motorcycle,1365,392,1565,635
VID_20210429_120705_frame_120.jpg,1920,1080,motorcycle,1003,330,1041,416
VID_20210429_120705_frame_120.jpg,1920,1080,motorcycle,1311,363,1342,411
VID_20210429_120705_frame_120.jpg,1920,1080,person,1332,310,1367,416
VID_20210429_120705_frame_1200.jpg,1920,1080,motorcycle,763,283,876,476
VID_20210429_120705_frame_1220.jpg,1920,1080,person,804,214,882,418
VID_20210429_120705_frame_1230.jpg,1920,1080,person,801,204,885,401
VID_20210429_120705_frame_1290.jpg,1920,1080,motorcycle,1509,270,1893,819
VID_20210429_120705_frame_1290.jpg,1920,1080,motorcycle,615,316,826,635
VID_20210429_120705_frame_1290.jpg,1920,1080,person,1586,139,1747,662
VID_20210429_120705_frame_1290.jpg,1920,1080,person,671,176,795,526
VID_20210429_120705_frame_130.jpg,1920,1080,motorcycle,1253,347,1366,539
VID_20210429_120705_frame_130.jpg,1920,1080,person,1276,265,1373,474
VID_20210429_120705_frame_1300.jpg,1920,1080,motorcycle,538,321,762,661
VID_20210429_120705_frame_1300.jpg,1920,1080,person,553,157,767,556
VID_20210429_120705_frame_1300.jpg,1920,1080,other vehicles,799,268,888,375
VID_20210429_120705_frame_1300.jpg,1920,1080,other vehicles,1004,275,1062,373
VID_20210429_120705_frame_1310.jpg,1920,1080,motorcycle,440,330,683,704
VID_20210429_120705_frame_1310.jpg,1920,1080,person,479,143,683,567
VID_20210429_120705_frame_1310.jpg,1920,1080,other vehicles,769,259,867,394
VID_20210429_120705_frame_1310.jpg,1920,1080,other vehicles,990,274,1057,382
VID_20210429_120705_frame_1400.jpg,1920,1080,other vehicles,1355,149,1856,827
VID_20210429_120705_frame_1400.jpg,1920,1080,other vehicles,532,233,770,470
VID_20210429_120705_frame_1410.jpg,1920,1080,other vehicles,455,203,746,502
VID_20210429_120705_frame_1420.jpg,1920,1080,other vehicles,353,196,706,544
VID_20210429_120705_frame_1430.jpg,1920,1080,other vehicles,85,147,617,627
VID_20210429_120705_frame_1440.jpg,1920,1080,other vehicles,0,71,536,776
VID_20210429_120705_frame_1760.jpg,1920,1080,motorcycle,1211,298,1265,406
VID_20210429_120705_frame_1770.jpg,1920,1080,motorcycle,1253,297,1319,427
VID_20210429_120705_frame_1780.jpg,1920,1080,motorcycle,1406,372,1838,847
VID_20210429_120705_frame_1780.jpg,1920,1080,person,1470,89,1800,677
VID_20210429_120705_frame_1780.jpg,1920,1080,person,1375,246,1454,428
VID_20210429_120705_frame_1780.jpg,1920,1080,motorcycle,1358,294,1485,489
VID_20210429_120705_frame_1790.jpg,1920,1080,person,1199,181,1386,579
VID_20210429_120705_frame_1790.jpg,1920,1080,motorcycle,1184,335,1394,623
VID_20210429_120705_frame_1790.jpg,1920,1080,person,1759,207,1899,554
VID_20210429_120705_frame_1790.jpg,1920,1080,motorcycle,1709,336,1920,647
VID_20210429_120705_frame_1850.jpg,1920,1080,person,1578,222,1675,531
VID_20210429_120705_frame_1850.jpg,1920,1080,person,973,265,1006,347
VID_20210429_120705_frame_20.jpg,1920,1080,motorcycle,1154,388,1353,660
VID_20210429_120705_frame_20.jpg,1920,1080,person,1194,244,1343,575
VID_20210429_120705_frame_2130.jpg,1920,1080,motorcycle,1522,318,1734,598
VID_20210429_120705_frame_2130.jpg,1920,1080,person,1576,193,1666,525
VID_20210429_120705_frame_2260.jpg,1920,1080,motorcycle,1119,313,1185,418
VID_20210429_120705_frame_2270.jpg,1920,1080,motorcycle,1232,284,1318,469
VID_20210429_120705_frame_2280.jpg,1920,1080,person,1529,209,1771,602
VID_20210429_120705_frame_2660.jpg,1920,1080,motorcycle,1354,279,1453,439
VID_20210429_120705_frame_2670.jpg,1920,1080,person,1604,133,1802,561
VID_20210429_120705_frame_2670.jpg,1920,1080,motorcycle,1575,262,1857,634
VID_20210429_120705_frame_270.jpg,1920,1080,person,1420,293,1498,465
VID_20210429_120705_frame_2710.jpg,1920,1080,motorcycle,1318,282,1411,417
VID_20210429_120705_frame_2710.jpg,1920,1080,person,1336,233,1398,366
VID_20210429_120705_frame_2720.jpg,1920,1080,motorcycle,1564,260,1755,545
VID_20210429_120705_frame_2720.jpg,1920,1080,person,1578,166,1715,431
VID_20210429_120705_frame_2750.jpg,1920,1080,other vehicles,1403,303,1496,457
VID_20210429_120705_frame_2750.jpg,1920,1080,other vehicles,1294,297,1367,411
VID_20210429_120705_frame_2750.jpg,1920,1080,person,1424,229,1470,406
VID_20210429_120705_frame_2750.jpg,1920,1080,person,1316,236,1365,369
VID_20210429_120705_frame_2760.jpg,1920,1080,other vehicles,1617,326,1770,533
VID_20210429_120705_frame_2760.jpg,1920,1080,person,1625,211,1724,497
VID_20210429_120705_frame_2760.jpg,1920,1080,person,1392,222,1468,408
VID_20210429_120705_frame_2760.jpg,1920,1080,other vehicles,1392,297,1480,449
VID_20210429_120705_frame_2770.jpg,1920,1080,other vehicles,1583,290,1768,528
VID_20210429_120705_frame_2770.jpg,1920,1080,person,1598,165,1740,464
VID_20210429_120705_frame_2770.jpg,1920,1080,motorcycle,1128,286,1180,367
VID_20210429_120705_frame_2780.jpg,1920,1080,motorcycle,1152,271,1224,389
VID_20210429_120705_frame_280.jpg,1920,1080,person,1517,282,1594,482
VID_20210429_120705_frame_280.jpg,1920,1080,motorcycle,1436,339,1533,479
VID_20210429_120705_frame_2800.jpg,1920,1080,motorcycle,1370,253,1573,536
VID_20210429_120705_frame_2800.jpg,1920,1080,person,1392,171,1510,482
VID_20210429_120705_frame_2930.jpg,1920,1080,motorcycle,1358,352,1507,522
VID_20210429_120705_frame_2930.jpg,1920,1080,motorcycle,253,124,316,230
VID_20210429_120705_frame_2940.jpg,1920,1080,motorcycle,496,136,575,265
VID_20210429_120705_frame_2950.jpg,1920,1080,motorcycle,744,176,838,342
VID_20210429_120705_frame_2960.jpg,1920,1080,person,1097,183,1212,476
VID_20210429_120705_frame_30.jpg,1920,1080,motorcycle,1110,358,1263,578
VID_20210429_120705_frame_30.jpg,1920,1080,person,1137,267,1245,514
VID_20210429_120705_frame_300.jpg,1920,1080,motorcycle,1582,326,1736,523
VID_20210429_120705_frame_300.jpg,1920,1080,person,1721,272,1810,531
VID_20210429_120705_frame_3080.jpg,1920,1080,other vehicles,881,298,947,435
VID_20210429_120705_frame_3090.jpg,1920,1080,other vehicles,905,309,985,451
VID_20210429_120705_frame_3100.jpg,1920,1080,other vehicles,938,303,1031,472
VID_20210429_120705_frame_3110.jpg,1920,1080,other vehicles,997,321,1089,497
VID_20210429_120705_frame_3120.jpg,1920,1080,other vehicles,1082,343,1188,539
VID_20210429_120705_frame_3120.jpg,1920,1080,person,1116,265,1183,519
VID_20210429_120705_frame_3130.jpg,1920,1080,motorcycle,1192,362,1347,606
VID_20210429_120705_frame_3130.jpg,1920,1080,person,1221,267,1336,563
VID_20210429_120705_frame_3140.jpg,1920,1080,person,1419,253,1610,645
VID_20210429_120705_frame_3140.jpg,1920,1080,other vehicles,1405,374,1625,746
VID_20210429_120705_frame_320.jpg,1920,1080,other vehicles,371,208,590,501
VID_20210429_120705_frame_330.jpg,1920,1080,person,1463,48,1892,680
VID_20210429_120705_frame_330.jpg,1920,1080,motorcycle,1385,431,1835,885
VID_20210429_120705_frame_330.jpg,1920,1080,other vehicles,241,172,487,563
VID_20210429_120705_frame_3320.jpg,1920,1080,car,970,276,1061,370
VID_20210429_120705_frame_3320.jpg,1920,1080,motorcycle,1172,310,1299,531
VID_20210429_120705_frame_3320.jpg,1920,1080,person,1194,249,1282,435
VID_20210429_120705_frame_3320.jpg,1920,1080,car,926,275,993,358
VID_20210429_120705_frame_3340.jpg,1920,1080,car,1009,274,1126,379
VID_20210429_120705_frame_3350.jpg,1920,1080,car,1025,264,1165,397
VID_20210429_120705_frame_3380.jpg,1920,1080,car,1123,241,1396,472
VID_20210429_120705_frame_3380.jpg,1920,1080,car,1012,265,1164,425
VID_20210429_120705_frame_3390.jpg,1920,1080,car,1194,230,1605,533
VID_20210429_120705_frame_3390.jpg,1920,1080,car,1055,255,1240,450
VID_20210429_120705_frame_340.jpg,1920,1080,person,1257,152,1566,648
VID_20210429_120705_frame_340.jpg,1920,1080,other vehicles,0,132,370,667
VID_20210429_120705_frame_3400.jpg,1920,1080,car,1309,178,1905,650
VID_20210429_120705_frame_3400.jpg,1920,1080,car,1100,229,1415,484
VID_20210429_120705_frame_3410.jpg,1920,1080,car,1186,218,1700,557
VID_20210429_120705_frame_3420.jpg,1920,1080,car,1386,163,1920,735
VID_20210429_120705_frame_3420.jpg,1920,1080,car,1184,225,1461,515
VID_20210429_120705_frame_3430.jpg,1920,1080,car,1324,186,1894,648
VID_20210429_120705_frame_350.jpg,1920,1080,motorcycle,1187,392,1407,632
VID_20210429_120705_frame_350.jpg,1920,1080,person,1210,188,1427,571
VID_20210429_120705_frame_3540.jpg,1920,1080,car,18,123,269,409
VID_20210429_120705_frame_360.jpg,1920,1080,person,1156,184,1336,481
VID_20210429_120705_frame_360.jpg,1920,1080,motorcycle,1152,337,1322,572
VID_20210429_120705_frame_3660.jpg,1920,1080,person,468,211,551,486
VID_20210429_120705_frame_3660.jpg,1920,1080,other vehicles,523,314,729,501
VID_20210429_120705_frame_3660.jpg,1920,1080,car,872,288,931,360
VID_20210429_120705_frame_3660.jpg,1920,1080,person,1065,292,1108,416
VID_20210429_120705_frame_3660.jpg,1920,1080,person,1012,282,1047,408
VID_20210429_120705_frame_3670.jpg,1920,1080,motorcycle,1056,312,1111,432
VID_20210429_120705_frame_3670.jpg,1920,1080,person,316,161,433,538
VID_20210429_120705_frame_3670.jpg,1920,1080,other vehicles,331,307,663,584
VID_20210429_120705_frame_3670.jpg,1920,1080,car,866,296,935,367
VID_20210429_120705_frame_3670.jpg,1920,1080,person,1028,286,1071,419
VID_20210429_120705_frame_3670.jpg,1920,1080,person,1094,298,1149,430
VID_20210429_120705_frame_3710.jpg,1920,1080,car,1028,267,1156,405
VID_20210429_120705_frame_3710.jpg,1920,1080,person,1637,230,1769,672
VID_20210429_120705_frame_3730.jpg,1920,1080,car,1095,230,1369,471
VID_20210429_120705_frame_3740.jpg,1920,1080,car,1186,186,1698,581
VID_20210429_120705_frame_3740.jpg,1920,1080,motorcycle,1146,296,1177,367
VID_20210429_120705_frame_3740.jpg,1920,1080,motorcycle,1108,298,1139,346
VID_20210429_120705_frame_3750.jpg,1920,1080,motorcycle,1172,303,1210,374
VID_20210429_120705_frame_3750.jpg,1920,1080,car,1408,0,1919,951
VID_20210429_120705_frame_3810.jpg,1920,1080,motorcycle,1233,301,1373,511
VID_20210429_120705_frame_3810.jpg,1920,1080,person,1264,230,1354,448
VID_20210429_120705_frame_3810.jpg,1920,1080,car,477,227,810,402
VID_20210429_120705_frame_3820.jpg,1920,1080,person,1688,133,1920,680
VID_20210429_120705_frame_3820.jpg,1920,1080,motorcycle,1625,311,1920,734
VID_20210429_120705_frame_3820.jpg,1920,1080,car,362,224,766,404
VID_20210429_120705_frame_3850.jpg,1920,1080,car,0,0,616,481
VID_20210429_120705_frame_4020.jpg,1920,1080,car,1246,467,1365,573
VID_20210429_120705_frame_4030.jpg,1920,1080,car,1457,516,1589,632
VID_20210429_120705_frame_4040.jpg,1920,1080,car,1707,687,1865,808
VID_20210429_120705_frame_4090.jpg,1920,1080,motorcycle,1158,346,1240,519
VID_20210429_120705_frame_410.jpg,1920,1080,motorcycle,1036,239,1130,447
VID_20210429_120705_frame_4100.jpg,1920,1080,motorcycle,1446,411,1567,634
VID_20210429_120705_frame_420.jpg,1920,1080,motorcycle,1019,287,1093,438
VID_20210429_120705_frame_430.jpg,1920,1080,motorcycle,1003,289,1076,424
VID_20210429_120705_frame_440.jpg,1920,1080,motorcycle,987,292,1053,424
VID_20210429_120705_frame_440.jpg,1920,1080,motorcycle,1586,322,1920,1014
VID_20210429_120705_frame_450.jpg,1920,1080,motorcycle,1333,302,1852,945
VID_20210429_120705_frame_450.jpg,1920,1080,person,1368,40,1752,743
VID_20210429_120705_frame_450.jpg,1920,1080,motorcycle,971,298,1038,416
VID_20210429_120705_frame_460.jpg,1920,1080,person,1173,101,1579,673
VID_20210429_120705_frame_460.jpg,1920,1080,motorcycle,1168,309,1537,805
VID_20210429_120705_frame_4650.jpg,1920,1080,car,796,279,877,373
VID_20210429_120705_frame_4660.jpg,1920,1080,car,795,255,884,356
VID_20210429_120705_frame_4680.jpg,1920,1080,car,761,244,875,381
VID_20210429_120705_frame_470.jpg,1920,1080,motorcycle,1047,324,1313,688
VID_20210429_120705_frame_470.jpg,1920,1080,person,1086,133,1287,542
VID_20210429_120705_frame_470.jpg,1920,1080,motorcycle,944,313,987,401
VID_20210429_120705_frame_4700.jpg,1920,1080,car,739,231,869,397
VID_20210429_120705_frame_4710.jpg,1920,1080,car,709,212,861,393
VID_20210429_120705_frame_4720.jpg,1920,1080,car,681,220,866,407
VID_20210429_120705_frame_4730.jpg,1920,1080,car,641,185,842,412
VID_20210429_120705_frame_4740.jpg,1920,1080,car,580,151,837,424
VID_20210429_120705_frame_4750.jpg,1920,1080,car,486,106,828,448
VID_20210429_120705_frame_4760.jpg,1920,1080,car,343,17,816,487
VID_20210429_120705_frame_4770.jpg,1920,1080,car,59,0,766,547
VID_20210429_120705_frame_4780.jpg,1920,1080,car,0,3,712,665
VID_20210429_120705_frame_4790.jpg,1920,1080,car,0,0,517,812
VID_20210429_120705_frame_480.jpg,1920,1080,person,975,171,1174,539
VID_20210429_120705_frame_490.jpg,1920,1080,person,947,174,1063,502
VID_20210429_120705_frame_4950.jpg,1920,1080,car,1645,305,1772,411
VID_20210429_120705_frame_4970.jpg,1920,1080,car,1820,326,1920,449
VID_20210429_120705_frame_50.jpg,1920,1080,motorcycle,1062,352,1154,500
VID_20210429_120705_frame_50.jpg,1920,1080,person,1089,294,1158,449
VID_20210429_120705_frame_500.jpg,1920,1080,motorcycle,888,295,1032,555
VID_20210429_120705_frame_500.jpg,1920,1080,person,926,195,1019,435
VID_20210429_120705_frame_5030.jpg,1920,1080,car,906,660,972,727
VID_20210429_120705_frame_5040.jpg,1920,1080,car,941,693,1014,776
VID_20210429_120705_frame_5060.jpg,1920,1080,car,1052,739,1141,820
VID_20210429_120705_frame_5070.jpg,1920,1080,car,1086,720,1224,844
VID_20210429_120705_frame_5080.jpg,1920,1080,car,1157,737,1338,892
VID_20210429_120705_frame_5090.jpg,1920,1080,car,1237,717,1618,982
VID_20210429_120705_frame_510.jpg,1920,1080,motorcycle,868,325,986,541
VID_20210429_120705_frame_510.jpg,1920,1080,person,899,206,983,454
VID_20210429_120705_frame_520.jpg,1920,1080,motorcycle,837,288,962,518
VID_20210429_120705_frame_5200.jpg,1920,1080,motorcycle,1662,613,1827,763
VID_20210429_120705_frame_5290.jpg,1920,1080,motorcycle,1306,577,1360,659
VID_20210429_120705_frame_530.jpg,1920,1080,motorcycle,842,340,946,504
VID_20210429_120705_frame_530.jpg,1920,1080,person,864,226,948,430
VID_20210429_120705_frame_5300.jpg,1920,1080,motorcycle,1413,584,1483,681
VID_20210429_120705_frame_5310.jpg,1920,1080,motorcycle,1358,564,1408,667
VID_20210429_120705_frame_5310.jpg,1920,1080,motorcycle,1612,554,1717,758
VID_20210429_120705_frame_5320.jpg,1920,1080,motorcycle,1508,565,1593,715
VID_20210429_120705_frame_540.jpg,1920,1080,person,840,218,926,415
VID_20210429_120705_frame_540.jpg,1920,1080,motorcycle,827,341,928,492
VID_20210429_120705_frame_5510.jpg,1920,1080,motorcycle,1510,560,1607,746
VID_20210429_120705_frame_560.jpg,1920,1080,motorcycle,786,283,896,463
VID_20210429_120705_frame_5610.jpg,1920,1080,motorcycle,1337,563,1421,733
VID_20210429_120705_frame_5620.jpg,1920,1080,person,1784,499,1915,847
VID_20210429_120705_frame_580.jpg,1920,1080,motorcycle,773,287,856,459
VID_20210429_120705_frame_590.jpg,1920,1080,motorcycle,766,287,862,439
VID_20210429_120705_frame_60.jpg,1920,1080,motorcycle,1059,344,1133,471
VID_20210429_120705_frame_600.jpg,1920,1080,motorcycle,744,274,856,432
VID_20210429_120705_frame_610.jpg,1920,1080,motorcycle,769,256,854,423
VID_20210429_120705_frame_630.jpg,1920,1080,motorcycle,777,218,884,405
VID_20210429_120705_frame_640.jpg,1920,1080,motorcycle,786,206,890,373
VID_20210429_120705_frame_640.jpg,1920,1080,person,808,145,872,320
VID_20210429_120705_frame_650.jpg,1920,1080,motorcycle,782,229,884,402
VID_20210429_120705_frame_660.jpg,1920,1080,motorcycle,776,261,890,436
VID_20210429_120705_frame_670.jpg,1920,1080,motorcycle,776,307,875,481
VID_20210429_120705_frame_680.jpg,1920,1080,motorcycle,781,359,875,541
VID_20210429_120705_frame_690.jpg,1920,1080,motorcycle,778,443,871,649
VID_20210429_120705_frame_70.jpg,1920,1080,motorcycle,1046,340,1111,472
VID_20210429_120705_frame_700.jpg,1920,1080,motorcycle,786,461,890,651
VID_20210429_120705_frame_710.jpg,1920,1080,motorcycle,800,411,897,620
VID_20210429_120705_frame_720.jpg,1920,1080,motorcycle,839,407,917,537
VID_20210429_120705_frame_730.jpg,1920,1080,motorcycle,851,340,931,495
VID_20210429_120705_frame_740.jpg,1920,1080,car,318,279,484,388
VID_20210429_120705_frame_740.jpg,1920,1080,motorcycle,864,346,950,478
VID_20210429_120705_frame_860.jpg,1920,1080,car,1537,294,1838,454
VID_20210429_120705_frame_860.jpg,1920,1080,motorcycle,849,325,919,463
VID_20210429_120705_frame_870.jpg,1920,1080,motorcycle,839,306,914,453
VID_20210429_120705_frame_870.jpg,1920,1080,car,1614,283,1914,457
VID_20210429_120705_frame_880.jpg,1920,1080,car,1721,280,1920,487
VID_20210429_120705_frame_880.jpg,1920,1080,motorcycle,829,305,902,457
VID_20210429_120705_frame_890.jpg,1920,1080,motorcycle,824,296,896,439
VID_20210429_120705_frame_90.jpg,1920,1080,motorcycle,1033,333,1095,438
VID_20210429_144011_frame_100.jpg,1280,720,person,799,210,880,571
